id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
653,The Black Cat Cafe,1203 NE Alberta St,Portland,OR,97211,45.5591167,-122.6536102,3.0,44,"Beer, Wine & Spirits, Food, Bars, Coffee & Tea, Restaurants, Sandwiches, Nightlife"
654,RingSide Steakhouse,2165 W Burnside,Portland,OR,97210,45.523479,-122.6958,4.0,864,"Seafood, Steakhouses, Restaurants"
655,Portobello Vegan Trattoria,1125 SE Division St,Portland,OR,97202,45.5052340008,-122.6540427288,4.0,562,"Italian, Food, Vegan, Restaurants, Specialty Food, Ethnic Food"
656,Bari Food Cart,5205 SE Foster Rd,Portland,OR,97206,45.4957639,-122.6084655,5.0,54,"Food Stands, Food Trucks, Italian, Food, Restaurants"
657,Voicebox Karaoke - SE Portland,734 SE 6th Ave,Portland,OR,97214,45.5176899,-122.6597154,4.0,113,"Nightlife, Asian Fusion, Venues & Event Spaces, Karaoke, Restaurants, Event Planning & Services, Lounges, Bars"
658,Sushi & Sushi,5428 SE 82nd Ave,Portland,OR,97266,45.4827352122,-122.5772265611,3.0,122,"Sushi Bars, Restaurants, Japanese"
659,Bar Carlo,6433 SE Foster Rd,Portland,OR,97206,45.4895583,-122.5960617,3.5,340,"Cafes, Nightlife, Restaurants, Bars, Lounges, Breakfast & Brunch, Mexican, American (Traditional), Coffee & Tea, Pubs, Food"
660,Wayne's Chicago Red Hots,3901 NE Martin Luther King Jr Blvd,Portland,OR,97212,45.5509056,-122.6617632,4.0,49,"Event Planning & Services, Caterers, Fast Food, Restaurants, Hot Dogs"
661,Berlin Inn Restaurant & Bakery,3131 SE 12th Ave,Portland,OR,97202,45.5004031,-122.6534102,4.0,78,"Food, Vegetarian, Restaurants, German, Fondue, Gluten-Free, Beer, Wine & Spirits, Breakfast & Brunch, Desserts"
662,Montage Ala Cart,1080 SE Madison St,Portland,OR,97214,45.5127908,-122.6548734,4.5,23,"Comfort Food, Cajun/Creole, Restaurants, Food, Mexican, Food Trucks"
663,Bong Teriyaki,3709 N Lombard St,Portland,OR,97217,45.577246099999996,-122.7048826,4.0,29,"Restaurants, Japanese"
664,Asia Express,438 SW 3rd Ave,Portland,OR,97204,45.5198342,-122.674091,3.5,25,"Food Stands, Thai, Restaurants, Vietnamese"
665,Quan Hue Vietnamese Restaurant,6852 NE Sandy Blvd,Portland,OR,97213,45.5468685,-122.5922838,4.5,14,"Restaurants, Vietnamese"
666,Piazza Italia,1129 NW Johnson St,Portland,OR,97209,45.5287804,-122.6829301,4.0,973,"Restaurants, Shopping, Salad, Delis, Art Galleries, Italian, Arts & Entertainment, Pizza"
667,Potter's Kolaches and Coffee,12 SW 4th,Portland,OR,97204,45.5227091,-122.6738566,4.0,12,"Cafes, Street Vendors, Food, Restaurants"
668,Three Friends Coffee House,201 SE 12th Ave,Portland,OR,97214,45.5214777,-122.6536356,4.0,105,"Coffee & Tea, Desserts, Restaurants, Bagels, Food, Breakfast & Brunch"
669,Papa Murphy's,11635 NE Halsey Street,Portland,OR,97220,45.5337585,-122.5429944,3.0,26,"Pizza, Restaurants"
670,Bridge City Pizza,5412 SE Woodstock Blvd,Portland,OR,97206,45.4788541467,-122.6071563363,4.0,243,"Pizza, Restaurants, Food Delivery Services, Food, Sandwiches"
671,Bottles,5015 NE Fremont St,Portland,OR,97213,45.5484163,-122.6108139,4.0,119,"Barbeque, Restaurants, Pubs, Nightlife, Food, Beer, Wine & Spirits, Bars"
672,Chin's Kitchen,4126 NE Broadway St,Portland,OR,97232,45.5349717,-122.6207113,3.5,261,"Chinese, Restaurants"
673,La Piñata Takos,432 SW 3rd Ave,Portland,OR,97214,45.5198475,-122.6742938,4.5,42,"Mexican, Food Trucks, Restaurants, Food Stands, Food"
674,Best Burger,185th SE Stark,Portland,OR,97266,45.501534476,-122.5724029541,4.0,14,"Street Vendors, Burgers, Food Stands, Food, Restaurants"
675,Buster's Texas Style Barbecue,17883 SE McLoughlin Blvd,Portland,OR,97267,45.3928674,-122.6148205,3.5,154,"Restaurants, Barbeque"
676,DONYA,950 SW Washington St,Portland,OR,97205,45.5211288,-122.6812121,5.0,17,"Food Stands, Japanese, Japanese Curry, Restaurants"
677,The Grilled Cheese Grill,SW 3rd & Washington St,Portland,OR,97205,45.5195838,-122.6748057,4.0,247,"Local Flavor, Food Stands, Sandwiches, Food, Street Vendors, Restaurants"
678,Lovejoy Bakers,939 NW 10th Ave,Portland,OR,97209,45.52994,-122.681601,4.0,422,"Sandwiches, Bakeries, Restaurants, Breakfast & Brunch, Food, Coffee & Tea"
679,Rocking Frog Cafe,2511 SE Belmont St,Portland,OR,97214,45.5166527379,-122.639783,4.0,211,"Donuts, Food, Sandwiches, Restaurants, Coffee & Tea"
680,India Oven,3450 SE Belmont St,Portland,OR,97214,45.5163139,-122.6283804,3.5,212,"Restaurants, Vegetarian, Indian, Vegan"
681,La Parrilla Kitchen,3244 NE 82nd Ave,Portland,OR,97220,45.546156515,-122.5785767287,5.0,178,"Mexican, Restaurants"
682,Know Thy Food Cooperative,3434 SE Milwaukie Ave,Portland,OR,97202,45.4977941,-122.6538303,4.0,61,"Food, Health Markets, Cafes, Specialty Food, Restaurants, Grocery"
683,Tik Tok Restaurant & Bar,11215 SE Division St,Portland,OR,97266,45.5044054,-122.5477555,3.0,61,"Restaurants, American (Traditional)"
684,Teppanyaki Hut - North Portland,4233 N Mississppi Ave,Portland,OR,97217,45.5543507,-122.6757371,4.5,86,"Sushi Bars, Ramen, Restaurants, Food Trucks, Food, Japanese"
685,Kuang's Kitchen,11137 SW Capitol Hwy,Portland,OR,97219,45.4448926,-122.727461,4.0,299,"Szechuan, Restaurants, Chinese"
686,Hale Pele,2733 NE Broadway,Portland,OR,97232,45.535352,-122.637292,4.5,564,"Lounges, Food, Beer, Wine & Spirits, Tapas/Small Plates, Tapas Bars, Bars, Nightlife, Hawaiian, Tiki Bars, Restaurants"
687,Fermenter,1403 SE Belmont St,Portland,OR,97214,45.516573,-122.65144599999999,4.5,14,"Restaurants, Food, Vegetarian, Organic Stores, Vegan, Specialty Food, Local Flavor"
688,Tijuana Tacos,4804 SE Woodstock Blvd,Portland,OR,97206,45.4790524746,-122.6128989954,4.5,7,"Tacos, Restaurants, Food Stands, Mexican"
689,Big Kahuna's BBQ & Catering,7123 N Lombard St,Portland,OR,97203,45.5876225,-122.740633,4.0,109,"Barbeque, Food Delivery Services, Restaurants, Sandwiches, Food, Event Planning & Services, Hawaiian, Caterers"
690,Ración,1205 SW Washington St,Portland,OR,97205,45.522064,-122.6835949,4.5,84,"Restaurants, Spanish, Tapas/Small Plates, Tapas Bars"
691,HOTLIPS Pizza - Civic,633 SW 18th Ave,Portland,OR,97205,45.522466,-122.690359,4.0,117,"Pizza, Restaurants"
692,Good Brothers Pizza,14919 SE Stark St,Portland,OR,97233,45.5196459,-122.5095362,4.0,118,"Restaurants, Desserts, Food, Italian, Pizza"
693,Halal Meat and Mediterranean Foods,11535 SW Pacific Hwy,Portland,OR,97223,45.4414982377,-122.748885597,4.5,11,"Grocery, Restaurants, Imported Food, Specialty Food, Food, Ethnic Food, Halal"
694,Bistro 921,921 SW 6th Ave,Portland,OR,97204,45.5175452,-122.6800079,2.5,27,"Restaurants, Food, American (New)"
695,Kind Coffee,4255 SE Belmont St,Portland,OR,97215,45.516674,-122.618472,5.0,87,"Coffee & Tea, Restaurants, Food, Food Stands"
696,Phoenix City Seafood Restaurant,7632 SE Powell Blvd,Portland,OR,97206,45.4971182,-122.5839385,4.0,44,"Noodles, Chinese, Seafood, Restaurants"
697,Area 52 Bar & Grill,6920 SE 52nd Ave,Portland,OR,97206,45.472868,-122.6094491,3.5,17,"American (Traditional), Bars, Burgers, Diners, Nightlife, Restaurants, Cocktail Bars, Dive Bars"
698,Subway,101 NW 2nd Ave,Portland,OR,97209,45.5239871258,-122.6725862477,3.0,17,"Fast Food, Sandwiches, Restaurants"
699,Smok’n Grill,"4708 NW Bethany Blvd, Ste E-2",Portland,OR,97229,45.5541934,-122.8359747981,4.5,37,"Cajun/Creole, Barbeque, Sandwiches, Restaurants, Seafood"
700,Tuk Tuk Subs,1755 SW Jefferson St,Portland,OR,97205,45.518041,-122.6922497,3.0,7,"Restaurants, Sandwiches"
701,Ocean City Seafood Restaurant,3016 SE 82nd Ave,Portland,OR,97266,45.5003063,-122.5783658,3.5,375,"Cantonese, Chinese, Seafood, Dim Sum, Restaurants"
702,Little Caesars,5154 SE Foster Rd,Portland,OR,97206,45.4956364,-122.6094974,2.5,19,"Food, Restaurants, Pizza"
703,Newport Seafood Grill Riverplace,0425 SW Montgomery St,Portland,OR,97201,45.5094315244,-122.6718699932,3.0,123,"Restaurants, American (Traditional), Seafood, Steakhouses"
704,Hat Yai,605 SE Belmont St,Portland,OR,97214,45.5166274,-122.6595873,4.0,89,"Restaurants, Thai"
705,Taco Time,12122 SE Division St,Portland,OR,97266,45.5029563904,-122.5382537842,3.0,21,"Fast Food, Mexican, Restaurants"
706,Bluebird Thai ,3530 SW Multnomah Blvd,Portland,OR,97219,45.46696,-122.713536,5.0,31,"Food, Restaurants, Thai, Food Trucks, Comfort Food, Asian Fusion"
707,Detour Cafe,3035 SE Division St,Portland,OR,97202,45.505024,-122.633945,4.0,184,"Salad, Breakfast & Brunch, Sandwiches, Restaurants"
708,A Heavenly Taste Cafe,4200 NE Mlk Blvd,Portland,OR,97212,45.5532921,-122.6617175,4.5,14,"Restaurants, Cafes"
709,Binh Minh Sandwiches,7821 S E Powell Blvd,Portland,OR,97206,45.497719,-122.582283,4.0,64,"Restaurants, Vietnamese, Sandwiches"
710,Trifecta Tavern,726 SE 6th Ave,Portland,OR,97214,45.5175883,-122.6593994,4.5,399,"Bars, Nightlife, Beer, Wine & Spirits, Cocktail Bars, Restaurants, American (New), Bakeries, Cafes, Food"
711,Jolly Roger,1340 S E 12th Ave,Portland,OR,97214,45.5134369591,-122.6534056664,4.0,109,"Dive Bars, Sports Bars, Bars, Restaurants, American (Traditional), Nightlife, Sandwiches, American (New)"
712,Crema Coffee + Bakery,2728 SE Ankeny St,Portland,OR,97214,45.5220106,-122.637471,4.0,447,"Food, Restaurants, Coffee & Tea, Bakeries"
713,Velas,7316 N Lombard St,Portland,OR,97203,45.5876464844,-122.7424240112,4.5,19,"Burgers, Restaurants, Mexican, Food, Street Vendors, Latin American, Food Trucks"
714,Los Francos,12051 SE Stark St,Portland,OR,97216,45.5192735,-122.5385924,4.5,44,"Restaurants, Mexican, Food Trucks, Food"
715,The Peoples Pig,3004 E Burnside St,Portland,OR,97214,45.5227630302,-122.6346741475,3.5,77,"Nightlife, Barbeque, Restaurants, American (Traditional), Bars"
716,The German Bakery,10534 NE Sandy Blvd,Portland,OR,97220,45.558525,-122.553921,4.5,57,"German, Food, Restaurants, Bakeries"
717,Aalto Lounge,3356 SE Belmont St,Portland,OR,97214,45.5163076,-122.6297004,4.0,244,"Bars, Lounges, Cocktail Bars, Wine Bars, Restaurants, American (Traditional), Nightlife"
718,Stix Fusion Food Cart,3441 N Vancouver Ave,Portland,OR,97227,45.5477448,-122.6682141,5.0,6,"Asian Fusion, Food, Food Trucks, Restaurants"
719,Woodlawn Coffee & Pastry,808 NE Dekum St,Portland,OR,97211,45.571546,-122.6570888,4.0,197,"Bakeries, Coffee & Tea, Restaurants, Food, Sandwiches"
720,Hopworks Urban Brewery,2944 SE Powell Blvd,Portland,OR,97202,45.4969012,-122.6348353,4.0,1120,"Breweries, Burgers, Restaurants, Food, Pizza"
721,Bar Botellón,606 NE Davis St,Portland,OR,97232,45.5243476,-122.6596187,5.0,52,"Nightlife, Cocktail Bars, Food, Pubs, Cideries, Beverage Store, Bars, Tapas Bars, Whiskey Bars, Beer, Wine & Spirits, Wine Bars, Beer Bar, Restaurants"
722,Baskin-Robbins,475 NE 181st Ave,Portland,OR,97230,45.5255028,-122.478777,3.0,10,"Food, Ice Cream & Frozen Yogurt, Restaurants, Bakeries"
723,No Q No,807 NE Couch St,Portland,OR,97232,45.523866,-122.6572553,4.0,26,"Restaurants, Mexican, Food, Food Trucks"
724,Sugar Cube Coffee Bar,535 NE Columbia Blvd,Portland,OR,97211,45.5808631,-122.6591193,3.0,11,"Restaurants, Coffee & Tea, Food, Breakfast & Brunch"
725,Parkers Hideout,5823 SE Johnson Creek Blvd,Portland,OR,97206,45.4575895,-122.6029341,3.0,8,"Restaurants, Burgers, Nightlife, American (Traditional), Bars, Karaoke"
726,Umenoki Kaiten Sushi,"9738 SE Washington St, Ste M",Portland,OR,97216,45.5177835,-122.562755,3.0,88,"Conveyor Belt Sushi, Japanese, Restaurants"
727,Muchas Gracias,707 NE Weidler St,Portland,OR,97232,45.5345208,-122.6583237,2.5,162,"Mexican, Restaurants"
728,P-Club Bar & Grill,5264 N Lombard St,Portland,OR,97203,45.582132,-122.7231341,2.0,9,"Bars, American (Traditional), Sports Bars, Nightlife, Restaurants"
729,Thai Binh,6700 NE Broadway St,Portland,OR,97213,45.5343998,-122.5940213,3.5,36,"Restaurants, Vietnamese, Noodles"
730,Chipotle Mexican Grill,1201 NW Lovejoy St,Portland,OR,97209,45.5302041476,-122.6835977076,3.0,82,"Fast Food, Mexican, Restaurants"
731,Airport Cafe,"6135 NE 80th Ave, Ste A1",Portland,OR,97218,45.5676636,-122.5810366,4.5,53,"Sandwiches, Breakfast & Brunch, American (New), American (Traditional), Cafes, Restaurants"
732,Boxed Bistro and Catering,4703 N Lagoon Ave,Portland,OR,97217,45.5570295,-122.7016267,5.0,7,"Italian, Delis, Pizza, Restaurants, Sandwiches, Caterers, Salad, Event Planning & Services"
733,Rogue Eastside Pub & Pilot Brewery,928 SE 9th Ave,Portland,OR,97214,45.51611,-122.656429,3.5,577,"Restaurants, American (Traditional), Pubs, Brewpubs, Breweries, Food, Bars, Nightlife"
734,Echo Restaurant,2225 NE Martin Luther King Blvd,Portland,OR,97212,45.5394319,-122.6617912,4.0,44,"Food, Lounges, Bars, Desserts, Restaurants, Nightlife, American (New)"
735,General Burnside's Canteen,3239 SE Hawthorne Blvd,Portland,OR,97214,45.5122231803,-122.6322263321,4.5,83,"Sandwiches, Comfort Food, Food, Food Trucks, American (New), Restaurants"
736,Habibi Lebanese Cuisine,221 SW Pine St,Portland,OR,97204,45.5214629,-122.6732146,4.0,93,"Lebanese, Middle Eastern, Restaurants, Falafel, Moroccan, Mediterranean"
737,Perierra Crêperie,SE Hawthorne Blvd & Se 12th Ave,Portland,OR,97214,45.5122215,-122.6536739,3.5,276,"Food Stands, Creperies, Restaurants"
738,Black Rooster Cafe,424 SW 10th Ave,Portland,OR,97205,45.5217684,-122.6808869,3.0,37,"Food, Restaurants, Coffee & Tea"
739,Sumo Sushi,1898 SW 10th Ave,Portland,OR,97201,45.5121109305,-122.6863086596,4.5,62,"Food Trucks, Restaurants, Asian Fusion, Sushi Bars, Food"
740,Bottle + Kitchen,50 SW Morrison St,Portland,OR,97204,45.5174293,-122.6732484,4.0,216,"Restaurants, American (Traditional)"
741,Kiko's Taquería Uruapan,1228 SE Lexington,Portland,OR,97202,45.4671573,-122.6535577,4.0,11,"Food Stands, Mexican, Restaurants"
742,Botanist Bar PDX,910 NW 14th Ave,Portland,OR,97209,45.52965,-122.685155,4.5,88,"Restaurants, Bars, Tapas Bars, Cocktail Bars, Nightlife"
743,Kimpton Hotel Vintage Portland,422 SW Broadway,Portland,OR,97205,45.520792,-122.67844,4.0,405,"Venues & Event Spaces, Hotels & Travel, Hotels, Restaurants, Event Planning & Services, Party & Event Planning"
744,Simply Vietnamese,2218 NE 82nd Ave,Portland,OR,97213,45.5374148,-122.5791371,4.0,8,"Restaurants, Vietnamese"
745,McDonald's,12005 N Center St,Portland,OR,97217,45.6101663,-122.6805965602,2.0,27,"Fast Food, Restaurants, Burgers, Coffee & Tea, Food"
746,Birrieria La Plaza,600 SE 146th Ave,Portland,OR,97233,45.518982,-122.512881,5.0,86,"Food Trucks, Restaurants, Tacos, Mexican, Food"
747,Gyro Place,302 SW 5th Ave Portland Or,Portland,OR,97204,45.5213815,-122.6759619,4.5,135,"Food Trucks, Restaurants, Food, Halal, Middle Eastern, Egyptian"
748,Panda Express,1440 N Lombard St,Portland,OR,97217,45.5769021,-122.6814172,3.0,46,"Fast Food, Chinese, Restaurants"
749,Paiche,4237 SW Corbett Ave,Portland,OR,97239,45.4926223425,-122.6763453175,4.5,93,"Vegan, Food, Vegetarian, Specialty Food, Seafood, Peruvian, Latin American, Coffee & Tea, Bakeries, Restaurants, Ethnic Food, Cafes"
750,Double Dragon,1235 SE Division St,Portland,OR,97214,45.5050654,-122.6528561,4.0,417,"Vietnamese, Sandwiches, Soup, Cocktail Bars, Restaurants, Bars, Nightlife, Asian Fusion"
751,Good Dog-Bad Dog,7000 NE Airport Way,Portland,OR,97218,45.5893574,-122.5933326,3.5,75,"Hot Dogs, Restaurants"
752,Tierra Del Sol,6935 NE Glisan St,Portland,OR,97213,45.526679,-122.591776,4.5,5,"Restaurants, Mexican"
753,Yeung's Lotus Express,"2308 Lloyd Ctr, F 15",Portland,OR,97232,45.5316492,-122.6545497,2.5,7,"Chinese, Restaurants"
754,Fopo Food Carts,7337 Se Foster Rd,Portland,OR,97206,45.4862614,-122.5873755,4.5,7,"Street Vendors, Food, Food Stands, Restaurants"
755,Porcelli's Ristorante & Bar,6500 SW Virginia Ave,Portland,OR,97239,45.4770461,-122.6736799,3.5,155,"Wine Bars, Restaurants, Grocery, Delis, Italian, Food, Sandwiches, Bars, Nightlife"
756,Food For Thought Cafe,"PSU Smith Memorial Union, 1825 SW Broadway",Portland,OR,97201,45.5120837,-122.6836163,3.5,37,"Coffee & Tea, Vegetarian, Vegan, Food, Restaurants"
757,Rio Verde,1331 North Killingsworth St,Portland,OR,97217,45.5626621613,-122.6806644639,5.0,6,"Latin American, Restaurants"
758,Taj Mahal Punjabi Cuisine,1080 SE Madison St,Portland,OR,97214,45.5127908,-122.6548734,3.5,20,"Indian, Restaurants, Food, Food Trucks"
759,Leonardo's,939 NW 10th Ave,Portland,OR,97209,45.5298628,-122.6815122,3.5,9,"Restaurants, Italian"
760,Buffalo Gap Saloon & Eatery,6835 SW Macadam Ave,Portland,OR,97219,45.4745113,-122.6718873,3.5,245,"Bars, Wine Bars, Caterers, Arts & Entertainment, Sports Bars, Restaurants, Venues & Event Spaces, Event Planning & Services, Nightlife, Music Venues, American (Traditional)"
761,Bar King,726 SE 6th Ave,Portland,OR,97214,45.5175883,-122.6593993,5.0,24,"Coffee & Tea, Restaurants, Seafood, Breakfast & Brunch, Bars, American (Traditional), Bakeries, Food, Nightlife"
762,Su Casa Taqueria Cart,Se 82nd Ave,Portland,OR,97215,45.5214883172,-122.5793552399,4.5,77,"Mexican, Restaurants, Food Stands"
763,Portsmouth Pantry,"5003 N Lombard St, Ste A",Portland,OR,97203,45.5812172,-122.7198992,4.5,20,"Sandwiches, Restaurants, Coffee & Tea, Food, Breakfast & Brunch"
764,Kyoto Sushi,11003 SE Division St,Portland,OR,97266,45.504485,-122.5499298,4.0,125,"Japanese, Sushi Bars, Restaurants"
765,Grant's Philly Cheesesteaks,15350 NE Sandy Blvd,Portland,OR,97230,45.551101,-122.5040575,4.0,241,"Sandwiches, Salad, Restaurants, Cheesesteaks"
766,Shiraz Grill,1140 NW Everett St,Portland,OR,97209,45.5250763,-122.6828377,4.0,45,"Persian/Iranian, Restaurants, Mediterranean"
767,Muscadine,"1465 NE Prescott St, Ste F",Portland,OR,97211,45.5557037,-122.6504275,4.0,160,"Soul Food, Restaurants, Breakfast & Brunch, Southern"
768,Sugar Mamas Café,320 SW Alder St,Portland,OR,97204,45.5189929,-122.675845,4.0,57,"Cafes, Restaurants"
769,Subway,6302 SW Capitol Hwy,Portland,OR,97239,45.4782686003,-122.6939678209,2.5,14,"Sandwiches, Restaurants, Fast Food"
770,Bushel and Peck Bakeshop,3907 NE Mlk Blvd,Portland,OR,97212,45.5510017,-122.6618417,4.0,143,"Restaurants, Food, Bakeries, Breakfast & Brunch"
771,Element Lounge,5827 E Burnside St,Portland,OR,97215,45.5230385,-122.6035667,4.0,30,"Nightlife, Asian Fusion, Restaurants, Chicken Wings, Burgers, Bars, Lounges"
772,Beeswing,4318 NE Cully Blvd,Portland,OR,97218,45.5540412,-122.6017075,4.5,278,"Breakfast & Brunch, Beer Bar, Restaurants, Nightlife, Bars, Food, Comfort Food, Beer, Wine & Spirits, American (New)"
773,Koji Osakaya,7007 SW Macadam Ave,Portland,OR,97219,45.4734299,-122.6720588,3.0,54,"Sushi Bars, Japanese, Restaurants, Food, Ramen, Desserts"
774,The Coffee Shop,4712 SW Scholls Ferry Rd,Portland,OR,97225,45.4856481168,-122.74987,5.0,31,"Coffee & Tea, Restaurants, Breakfast & Brunch, Food, Juice Bars & Smoothies, Beer, Wine & Spirits"
775,Cafe Yumm!,7000 NE Airport Way,Portland,OR,97218,45.5886816762,-122.5961864704,3.0,133,"Restaurants, Sandwiches, Vegetarian, American (Traditional), American (New), Soup"
776,Slappy Cakes,4246 SE Belmont St,Portland,OR,97215,45.5164726,-122.6185543,3.5,809,"Do-It-Yourself Food, Food, Restaurants, Breakfast & Brunch"
777,Katsu Zoku,1477 NE Alberta St,Portland,OR,97211,45.5592528,-122.6502809,4.0,12,"Street Vendors, Japanese, Vegetarian, Food Trucks, Food, Restaurants, Food Stands"
778,Harvest at The Bindery,3101 NE Sandy Blvd,Portland,OR,97232,45.5310229478,-122.6327072405,4.5,158,"Gluten-Free, Restaurants, Vegan, American (New)"
779,Zoup!,10140 SW Washington Square Rd,Portland,OR,97223,45.447232,-122.777382,4.0,56,"Salad, Soup, Sandwiches, Restaurants"
780,DC Vegetarian,SW 3rd Ave,Portland,OR,97206,45.5202551,-122.6744445,4.5,182,"Restaurants, Food Stands, Vegan, Food Trucks, Vegetarian, American (Traditional), Food, Sandwiches"
781,Golden Touch Family Restaurant,8124 SW Barbur Blvd,Portland,OR,97219,45.4657602,-122.6967694,3.5,82,"Diners, American (Traditional), Restaurants"
782,Howl 'n Growl,"2010 NW Front Ave, Ste A",Portland,OR,97209,45.5378878087,-122.6885549953,4.5,18,"Tapas/Small Plates, Beer, Wine & Spirits, Bars, Food, Sandwiches, Coffee & Tea, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Nightlife"
783,Allan's Authentic Mexican Restaurant,"18305 NW West Union Rd, Ste 6F",Portland,OR,97229,45.5584904,-122.8652084,3.5,249,"Restaurants, Mexican"
784,Greenleaf Juicing Company,810 NW 12th Ave,Portland,OR,97209,45.528823,-122.683144,4.5,181,"Acai Bowls, Food, Live/Raw Food, Vegan, Restaurants, Juice Bars & Smoothies"
785,Korean Twist,7000 NE Airport Way,Portland,OR,97218,45.589472,-122.593561,4.5,20,"Asian Fusion, Korean, Food Stands, Restaurants"
786,Hungry Heart PDX,414 SE 80th Ave,Portland,OR,97215,45.51946,-122.581297,5.0,28,"Caterers, Ice Cream & Frozen Yogurt, Restaurants, American (New), Comfort Food, Breakfast & Brunch, Bakeries, Specialty Food, Hot Dogs, Food, Event Planning & Services, Pop-Up Restaurants, Cupcakes"
